A.1	Q0	1364155	1	0.8313486576080322	CompuBERT_model34
A.1	Q0	1923120	2	0.8215757012367249	CompuBERT_model34
A.1	Q0	769713	3	0.8074609637260437	CompuBERT_model34
A.1	Q0	201517	4	0.8073939085006714	CompuBERT_model34
A.1	Q0	1095057	5	0.8005706071853638	CompuBERT_model34
A.1	Q0	173144	6	0.7976969480514526	CompuBERT_model34
A.1	Q0	2746592	7	0.7973783016204834	CompuBERT_model34
A.1	Q0	763172	8	0.79721599817276	CompuBERT_model34
A.1	Q0	1981386	9	0.7966086268424988	CompuBERT_model34
A.1	Q0	190750	10	0.7965617179870605	CompuBERT_model34
A.1	Q0	366018	11	0.7963945865631104	CompuBERT_model34
A.1	Q0	341041	12	0.7955283522605896	CompuBERT_model34
A.1	Q0	475943	13	0.7954541444778442	CompuBERT_model34
A.1	Q0	66318	14	0.7948635816574097	CompuBERT_model34
A.1	Q0	2116919	15	0.7945846319198608	CompuBERT_model34
A.1	Q0	3042389	16	0.7944574356079102	CompuBERT_model34
A.1	Q0	378384	17	0.7941660284996033	CompuBERT_model34
A.1	Q0	865833	18	0.7939455509185791	CompuBERT_model34
A.1	Q0	574177	19	0.7936606407165527	CompuBERT_model34
A.1	Q0	1144424	20	0.7936255931854248	CompuBERT_model34
A.1	Q0	679810	21	0.7933241128921509	CompuBERT_model34
A.1	Q0	1250835	22	0.7932243347167969	CompuBERT_model34
A.1	Q0	975989	23	0.7929608821868896	CompuBERT_model34
A.1	Q0	1045413	24	0.7927063703536987	CompuBERT_model34
A.1	Q0	414315	25	0.7925643920898438	CompuBERT_model34
A.1	Q0	1164234	26	0.7922466993331909	CompuBERT_model34
A.1	Q0	1159149	27	0.792020320892334	CompuBERT_model34
A.1	Q0	170231	28	0.7917395830154419	CompuBERT_model34
A.1	Q0	1535041	29	0.7916784882545471	CompuBERT_model34
A.1	Q0	1755265	30	0.7916431427001953	CompuBERT_model34
A.1	Q0	511964	31	0.7916395664215088	CompuBERT_model34
A.1	Q0	300847	32	0.7914761304855347	CompuBERT_model34
A.1	Q0	777694	33	0.7912231683731079	CompuBERT_model34
A.1	Q0	909235	34	0.7912184000015259	CompuBERT_model34
A.1	Q0	156582	35	0.7911026477813721	CompuBERT_model34
A.1	Q0	2277765	36	0.7910060882568359	CompuBERT_model34
A.1	Q0	1729543	37	0.7909681797027588	CompuBERT_model34
A.1	Q0	97198	38	0.7907629013061523	CompuBERT_model34
A.1	Q0	167565	39	0.7907310128211975	CompuBERT_model34
A.1	Q0	1426328	40	0.7906548976898193	CompuBERT_model34
A.1	Q0	853746	41	0.7905498147010803	CompuBERT_model34
A.1	Q0	289973	42	0.7904162406921387	CompuBERT_model34
A.1	Q0	1721087	43	0.7902827262878418	CompuBERT_model34
A.1	Q0	1741635	44	0.7902122735977173	CompuBERT_model34
A.1	Q0	2038170	45	0.7901558876037598	CompuBERT_model34
A.1	Q0	904263	46	0.7901308536529541	CompuBERT_model34
A.1	Q0	459167	47	0.7900756001472473	CompuBERT_model34
A.1	Q0	997779	48	0.7897588014602661	CompuBERT_model34
A.1	Q0	474836	49	0.789697527885437	CompuBERT_model34
A.1	Q0	1627305	50	0.789379358291626	CompuBERT_model34
A.1	Q0	991888	617	0.7741450071334839	CompuBERT_model34
A.10	Q0	1957899	1	0.8404960632324219	CompuBERT_model34
A.10	Q0	2746592	2	0.8274902105331421	CompuBERT_model34
A.10	Q0	1664022	3	0.826080322265625	CompuBERT_model34
A.10	Q0	577464	4	0.8202716112136841	CompuBERT_model34
A.10	Q0	484644	5	0.8187981843948364	CompuBERT_model34
A.10	Q0	282134	6	0.8172113299369812	CompuBERT_model34
A.10	Q0	220990	7	0.8165727853775024	CompuBERT_model34
A.10	Q0	309330	8	0.8165339231491089	CompuBERT_model34
A.10	Q0	2618238	9	0.8164815902709961	CompuBERT_model34
A.10	Q0	3042389	10	0.8160505890846252	CompuBERT_model34
A.10	Q0	245249	11	0.816042423248291	CompuBERT_model34
A.10	Q0	116341	12	0.8158810138702393	CompuBERT_model34
